Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability,Race_ID,Predicted_Rank,Top_3_Flag,Odds_To_Use,Expected_Value,Field_Size,Kelly_Fraction,Reject_Reason,Winrate_Threshold,Bet_Placed,Stake,Actual_Result,Bet_Return,Bankroll_After_Race
2025-02-08,14:25:00,NEWBURY,Bravemansgame,2m7½f,3.0,4.0,4.4,0.14938213117844157,2025-02-08_14:25:00,3.0,True,4.0,-0.4024714752862337,7,-0.13415715842874457,kelly_low|,0,False,0.0,0,0.0,5988.369094292018
2025-02-08,15:00:00,NEWBURY,Edwardstone,2m½f,5.0,4.5,4.73,0.1992310428749546,2025-02-08_15:00:00,3.0,True,4.5,-0.10346030706270426,5,-0.02956008773220122,kelly_low|,0,False,0.0,0,0.0,5988.369094292018
2025-02-08,15:00:00,NEWBURY,Libberty Hunter,2m½f,2.0,5.5,6.4,0.16103064570228515,2025-02-08_15:00:00,4.0,False,5.5,-0.11433144863743161,5,-0.025406988586095913,kelly_low|,0,False,0.0,0,0.0,5988.369094292018
2025-02-28,14:13:00,NEWBURY,Star Of Affinity,2m4½f,3.0,5.5,6.5,0.17136476706401152,2025-02-28_14:13:00,3.0,True,5.5,-0.057493781147936684,7,-0.012776395810652597,kelly_low|,0,False,0.0,0,0.0,6195.267246499808
2025-02-28,15:58:00,NEWBURY,Dyno Dave,2m4½f,4.0,23.0,27.97,0.09809364731224546,2025-02-28_15:58:00,4.0,False,23.0,1.2561538881816454,5,0.05709790400825661,odds_high|,0,False,0.0,0,0.0,6347.980584126028
2025-03-01,13:55:00,NEWBURY,Nap Hand,2m½f,5.0,6.0,7.05,0.15055348076860844,2025-03-01_13:55:00,4.0,False,6.0,-0.09667911538834939,6,-0.01933582307766988,kelly_low|,0,False,0.0,0,0.0,6504.458305524734
2025-03-01,14:30:00,NEWBURY,Law Of Supply,2m7½f,4.0,4.5,5.25,0.20883792556195216,2025-03-01_14:30:00,3.0,True,4.5,-0.0602293349712153,5,-0.017208381420347228,kelly_low|,0,False,0.0,0,0.0,6992.292678439089
2025-03-01,15:05:00,NEWBURY,Lario,2m½f,2.0,4.5,5.25,0.21251104194860979,2025-03-01_15:05:00,3.0,True,4.5,-0.04370031123125595,6,-0.01248580320893027,kelly_low|,0,False,0.0,0,0.0,6992.292678439089
2025-03-01,15:05:00,NEWBURY,Kap Ouest,2m½f,,6.5,8.57,0.14952469887899897,2025-03-01_15:05:00,4.0,False,6.5,-0.02808945728650669,6,-0.005107174052092126,kelly_low|,0,False,0.0,0,0.0,6992.292678439089
2025-03-21,13:55:00,NEWBURY,Broxy Music,2m4½f,4.0,81.0,212.58,0.0038278293579148658,2025-03-21_13:55:00,4.0,False,81.0,-0.6899458220088959,5,-0.008624322775111198,kelly_low|odds_high|,0,False,0.0,0,0.0,6776.894336757103
2025-03-21,14:30:00,NEWBURY,Havaila,2m7½f,2.0,4.0,4.3,0.16606721612843026,2025-03-21_14:30:00,3.0,True,4.0,-0.335731135486279,7,-0.11191037849542633,kelly_low|,0,False,0.0,0,0.0,6709.125393389531
